Country,State,City,Postal Code,Region,source_filename,file_month
United States,California,Long Beach,90805,West,202002_Orders_2020_03_06_17_35_57.csv,202002
United States,New Jersey,Perth Amboy,8861,East,202002_Orders_2020_03_06_17_35_57.csv,202002
United States,Arkansas,Hot Springs,71901,South,202002_Orders_2020_03_06_17_35_57.csv,202002
United States,New York,Rome,13440,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,California,Los Angeles,90008,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Nebraska,Omaha,68104,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Georgia,Columbus,31907,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Utah,Pleasant Grove,84062,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Delaware,Wilmington,19805,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Texas,Houston,77070,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Virginia,Suffolk,23434,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Washington,Bellevue,98006,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Virginia,Springfield,22153,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Kansas,Garden City,67846,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Ohio,Columbus,43229,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Texas,San Antonio,78207,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Texas,Dallas,75220,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Illinois,Decatur,62521,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,California,Los Angeles,90049,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Pennsylvania,Philadelphia,19143,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Ohio,Akron,44312,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,New York,Rochester,14609,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,California,Los Angeles,90004,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Wisconsin,Kenosha,53142,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,New Hampshire,Dover,3820,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,California,Long Beach,90805,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,New Jersey,Perth Amboy,8861,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Arkansas,Hot Springs,71901,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Maryland,Columbia,21044,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,New Mexico,Las Cruces,88001,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Michigan,Sterling Heights,48310,Central,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,New York,New York City,10024,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Massachusetts,Leominster,1453,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Pennsylvania,Altoona,16602,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Rhode Island,Providence,2908,East,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Washington,Seattle,98105,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Tennessee,Columbia,38401,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Georgia,Macon,31204,South,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,California,Los Angeles,90045,West,202002_Orders_2020_03_09_07_26_55.csv,202002
United States,Texas,Coppell,75019,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Pennsylvania,Philadelphia,19120,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Houston,77070,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Washington,Seattle,98103,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Indiana,Richmond,47374,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Illinois,Chicago,60653,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Houston,77036,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New York,New York City,10011,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Pennsylvania,Bethlehem,18018,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Illinois,Chicago,60623,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Indiana,New Castle,47362,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,San Francisco,94122,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Delaware,Newark,19711,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Wisconsin,Kenosha,53142,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Colorado,Pueblo,81001,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New York,Long Beach,11561,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,San Antonio,78207,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,North Carolina,Raleigh,27604,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Maryland,Clinton,20735,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Houston,77041,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Florida,Plantation,33317,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,North Carolina,Charlotte,28205,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Chico,95928,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New Hampshire,Dover,3820,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Roseville,95661,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Utah,Lehi,84043,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New York,New York City,10009,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Georgia,Atlanta,30318,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Alabama,Auburn,36830,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Los Angeles,90036,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Lancaster,93534,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Washington,Seattle,98115,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Los Angeles,90004,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,San Bernardino,92404,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Florida,North Miami,33161,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Washington,Seattle,98105,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New York,New York City,10035,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Oregon,Salem,97301,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Carrollton,75007,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Wisconsin,Milwaukee,53209,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,North Carolina,Jacksonville,28540,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,San Diego,92037,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Alabama,Huntsville,35810,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Thousand Oaks,91360,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,South Carolina,Florence,29501,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Houston,77095,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Los Angeles,90049,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,Los Angeles,90008,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Florida,Coral Springs,33065,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Washington,Covington,98042,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Illinois,Peoria,61604,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Pennsylvania,Philadelphia,19140,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Florida,Miami,33142,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Virginia,Springfield,22153,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,California,San Diego,92105,West,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,New York,New York City,10024,East,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Florida,Jacksonville,32216,South,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Illinois,Chicago,60610,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Illinois,Normal,61761,Central,202003_Orders_2020_04_01_13_15_25.csv,202003
United States,Texas,Coppell,75019,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Pennsylvania,Philadelphia,19120,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Texas,Houston,77070,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Washington,Seattle,98103,West,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Indiana,Richmond,47374,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Illinois,Chicago,60653,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Texas,Houston,77036,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,New York,New York City,10011,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Pennsylvania,Bethlehem,18018,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Illinois,Chicago,60623,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Indiana,New Castle,47362,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,California,San Francisco,94122,West,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Delaware,Newark,19711,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Wisconsin,Kenosha,53142,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Colorado,Pueblo,81001,West,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,New York,Long Beach,11561,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Texas,San Antonio,78207,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,North Carolina,Raleigh,27604,South,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Maryland,Clinton,20735,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Texas,Houston,77041,Central,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Florida,Plantation,33317,South,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,North Carolina,Charlotte,28205,South,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,California,Chico,95928,West,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,New Hampshire,Dover,3820,East,202003_Orders_2020_04_04_06_34_52.csv,202003
United States,Texas,Coppell,75019,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Pennsylvania,Philadelphia,19120,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Houston,77070,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Washington,Seattle,98103,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Indiana,Richmond,47374,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Illinois,Chicago,60653,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Houston,77036,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New York,New York City,10011,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Pennsylvania,Bethlehem,18018,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Illinois,Chicago,60623,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Indiana,New Castle,47362,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,San Francisco,94122,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Delaware,Newark,19711,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Wisconsin,Kenosha,53142,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Colorado,Pueblo,81001,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New York,Long Beach,11561,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,San Antonio,78207,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,North Carolina,Raleigh,27604,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Maryland,Clinton,20735,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Houston,77041,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Florida,Plantation,33317,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,North Carolina,Charlotte,28205,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Chico,95928,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New Hampshire,Dover,3820,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Roseville,95661,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Utah,Lehi,84043,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New York,New York City,10009,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Georgia,Atlanta,30318,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Alabama,Auburn,36830,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Los Angeles,90036,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Lancaster,93534,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Washington,Seattle,98115,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Los Angeles,90004,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,San Bernardino,92404,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Florida,North Miami,33161,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Washington,Seattle,98105,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New York,New York City,10035,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Oregon,Salem,97301,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Carrollton,75007,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Wisconsin,Milwaukee,53209,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,North Carolina,Jacksonville,28540,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,San Diego,92037,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Alabama,Huntsville,35810,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Thousand Oaks,91360,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,South Carolina,Florence,29501,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Houston,77095,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Los Angeles,90049,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,Los Angeles,90008,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Florida,Coral Springs,33065,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Washington,Covington,98042,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Illinois,Peoria,61604,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Pennsylvania,Philadelphia,19140,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Florida,Miami,33142,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Virginia,Springfield,22153,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,California,San Diego,92105,West,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,New York,New York City,10024,East,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Florida,Jacksonville,32216,South,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Illinois,Chicago,60610,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Illinois,Normal,61761,Central,202003_Orders_2020_04_07_17_31_52.csv,202003
United States,Texas,Coppell,75019,Central,202003_Orders_2020_04_10_22_36_11.csv,202003
United States,Pennsylvania,Philadelphia,19120,East,202003_Orders_2020_04_10_22_36_11.csv,202003
United States,Texas,Houston,77070,Central,202003_Orders_2020_04_10_22_36_11.csv,202003
United States,Washington,Seattle,98103,West,202003_Orders_2020_04_10_22_36_11.csv,202003
